time/episodes,time/fps,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,train/critic_loss,train/ent_coef,train/n_updates,train/ent_coef_loss,train/learning_rate,train/actor_loss,eval/mean_ep_length,eval/mean_reward
9240,1778,592.1890401799999,2419,159.26,4303240,0.5620644688606262,0.003684491151943803,536654,57.02717971801758,0.0003,-23.338947296142578,,
9250,1778,764.84738442,2427,244.79,4316616,0.40958213806152344,0.004860579036176205,538326,12.629846572875977,0.0003,-25.510623931884766,,
9260,1778,915.0289444499999,2432,325.05,4325320,0.5879392027854919,0.005297703668475151,539414,9.090359687805176,0.0003,-25.61068344116211,,
9270,1778,1139.3308293999999,2437,413.92,4334648,0.41837531328201294,0.0051803793758153915,540580,-8.364642143249512,0.0003,-26.21567153930664,,
9280,1778,1515.0221234700002,2442,508.76,4343240,0.4287945032119751,0.004637154750525951,541654,-0.09942048788070679,0.0003,-25.250778198242188,,
9290,1778,2023.3766696999999,2447,603.68,4352648,0.27928048372268677,0.003965976648032665,542830,0.12380063533782959,0.0003,-25.631122589111328,,
9300,1778,2503.8422423300003,2454,697.9,4364616,0.3270246982574463,0.0033970209769904613,544326,-2.651242256164551,0.0003,-24.732097625732422,,
9310,1778,2962.0088956300006,2460,792.19,4374648,0.23197363317012787,0.0029223235324025154,545580,-4.5786614418029785,0.0003,-24.72552490234375,,
9320,1778,3369.55237232,2464,883.81,4383240,0.1900326907634735,0.0026591543573886156,546654,-9.930410385131836,0.0003,-23.901086807250977,,
9330,1778,3696.7102704300005,2470,956.22,4392648,0.2589256465435028,0.0024283884558826685,547830,-0.7051970362663269,0.0003,-23.50584602355957,,
9340,1778,3897.7951669199997,2475,974.23,4402712,0.2600347399711609,0.002146902261301875,549088,6.381789207458496,0.0003,-22.096904754638672,,
9350,1778,4142.154824280001,2481,974.23,4412616,0.24806006252765656,0.0019290453055873513,550326,7.622756004333496,0.0003,-21.64876937866211,,
9360,1778,4426.713523940001,2487,979.44,4423136,0.14861354231834412,0.0017532577039673924,551641,4.077169895172119,0.0003,-20.840885162353516,,
9370,1778,4646.31701573,2491,975.73,4431496,0.16283480823040009,0.00156848831102252,552686,-0.12665396928787231,0.0003,-19.923500061035156,,
9380,1778,4712.286499530001,2496,966.35,4440648,0.0810052901506424,0.0014802822843194008,553830,-3.134671688079834,0.0003,-19.52969741821289,,
9390,1778,4613.79548575,2501,961.06,4448768,0.0701146200299263,0.0013908420223742723,554845,-12.156469345092773,0.0003,-18.743289947509766,,
9400,1778,4506.31425887,2506,947.09,4457384,0.08125214278697968,0.0012375147780403495,555922,6.9322004318237305,0.0003,-17.724292755126953,,
9410,1778,4421.04238389,2512,938.06,4468112,0.0485968217253685,0.0010974443284794688,557263,-4.994129180908203,0.0003,-17.40552520751953,,
9420,1778,4338.17313508,2516,915.44,4476112,0.06869667023420334,0.000988960498943925,558263,2.0557639598846436,0.0003,-16.565261840820312,,
9430,1778,4483.51341925,2522,930.16,4486056,0.10989056527614594,0.000842853682115674,559506,-11.263999938964844,0.0003,-16.072166442871094,,
9440,1778,4583.7408032,2528,930.16,4496336,0.029446963220834732,0.0008370848372578621,560791,-1.2785968780517578,0.0003,-15.556917190551758,,
9450,1778,4627.134927659999,2532,930.16,4504824,0.03925648331642151,0.0007767790812067688,561852,-11.288467407226562,0.0003,-15.058334350585938,,
9460,1778,4637.533053429999,2539,930.16,4516112,0.05508038029074669,0.0007758662104606628,563263,7.900186538696289,0.0003,-14.084938049316406,,
9470,1778,4716.89042306,2543,936.07,4524272,0.027749821543693542,0.0007695993408560753,564283,-5.723109245300293,0.0003,-13.667376518249512,,
9480,1778,4683.91208991,2549,931.18,4534584,0.04253704100847244,0.0007463755900971591,565572,7.355292320251465,0.0003,-12.751527786254883,,
9490,1778,4610.71786178,2554,928.1,4543240,0.03865598887205124,0.0007397889858111739,566654,6.990327835083008,0.0003,-12.96589469909668,,
9500,1778,4515.57388955,2558,906.19,4550264,0.03432587906718254,0.0007449820986948907,567532,-9.161927223205566,0.0003,-12.328554153442383,,
9510,1778,4354.82140137,2560,869.47,4553608,0.04780593141913414,0.0007394450949504972,567950,-7.784980773925781,0.0003,-12.219951629638672,,
9520,1778,4074.2760759599996,2560,810.38,4555056,0.05344244837760925,0.0007429182296618819,568131,-1.234194278717041,0.0003,-12.114767074584961,,
9530,1778,3622.2023575800004,2561,727.16,4556288,0.06909717619419098,0.0007547434652224183,568285,-0.0178987979888916,0.0003,-12.054427146911621,,
9540,1778,3154.3419973200007,2564,644.49,4560584,0.029360558837652206,0.0007610747707076371,568822,11.997810363769531,0.0003,-11.658966064453125,,
9550,1778,2927.9438824100002,2566,607.61,4564856,0.0800270140171051,0.0007929858402349055,569356,10.456442832946777,0.0003,-11.97599983215332,,
9560,1778,2599.4759493099996,2569,546.35,4570432,0.05186423659324646,0.0008169736247509718,570053,4.584792613983154,0.0003,-11.696849822998047,,
9570,1778,2255.01334059,2571,494.25,4573096,0.0505252480506897,0.0008633002289570868,570386,-1.3313336372375488,0.0003,-11.169652938842773,,
9580,1778,1936.5149029,2572,433.08,4576344,0.06241387128829956,0.0008917544037103653,570792,7.076540946960449,0.0003,-11.579864501953125,,
9590,1778,1825.8142610799998,2576,398.36,4583192,0.04351257532835007,0.0011141042923554778,571648,10.044002532958984,0.0003,-11.144187927246094,,
9600,1778,1755.6275474000001,2580,387.75,4588952,0.09721630811691284,0.001524956664070487,572368,15.087289810180664,0.0003,-11.609352111816406,,
9610,1778,1781.0882510900003,2582,390.57,4592560,0.0893130898475647,0.001777304569259286,572819,21.181556701660156,0.0003,-11.755828857421875,,
9620,1778,2080.7946874299996,2586,455.81,4600560,0.12792307138442993,0.002251759171485901,573819,11.255722045898438,0.0003,-12.372650146484375,,
9630,1778,2104.1372702199997,2588,462.46,4603288,0.10843811929225922,0.0023917241487652063,574160,5.232343673706055,0.0003,-12.461803436279297,,
9640,1778,2122.97727554,2589,470.16,4605392,0.1227884441614151,0.0025156759656965733,574423,11.664422988891602,0.0003,-13.11837387084961,,
9650,1778,1925.7875292600002,2590,429.92,4607032,0.11238445341587067,0.0026161721907556057,574628,5.170205116271973,0.0003,-12.921796798706055,,
9660,1778,1849.12566517,2591,416.12,4609152,0.10277682542800903,0.002757681766524911,574893,0.9744241237640381,0.0003,-13.213104248046875,,
9670,1778,1735.0321496800002,2592,392.79,4611232,0.10628502815961838,0.002837604144588113,575153,3.682309150695801,0.0003,-12.884136199951172,,
9680,1778,1721.8642740899998,2594,391.51,4614256,0.15262261033058167,0.002955606672912836,575531,10.98495864868164,0.0003,-13.34051513671875,,
9690,1778,1654.47287476,2596,378.55,4618328,0.179427370429039,0.0031555239111185074,576040,7.934497356414795,0.0003,-13.656295776367188,,
9700,1778,1562.3335343499996,2598,357.74,4622232,0.18516744673252106,0.0033842420671135187,576528,2.7578787803649902,0.0003,-14.313998222351074,,
9710,1778,1518.0077527800001,2602,354.47,4628272,0.18054735660552979,0.003549199551343918,577283,4.484409332275391,0.0003,-14.553194999694824,,
9720,1778,1466.7081028100001,2606,347.76,4635768,0.1537279337644577,0.003383469069376588,578220,0.19048607349395752,0.0003,-15.034090995788574,,
9730,1778,1792.1779458299998,2612,424.33,4647224,0.18643856048583984,0.0031387479975819588,579652,7.385993003845215,0.0003,-14.944981575012207,,
9740,1778,2188.5084039599997,2618,499.3,4657232,0.11883959174156189,0.0026754022110253572,580903,-2.1691949367523193,0.0003,-15.763927459716797,,
9750,1778,2570.0215531,2623,576.42,4666488,0.0876711905002594,0.002123942133039236,582060,6.5099196434021,0.0003,-15.941978454589844,,
9760,1778,2919.80335344,2628,651.48,4675768,0.08959400653839111,0.0017799957422539592,583220,-9.034073829650879,0.0003,-15.36336898803711,,
9770,1778,3274.00736741,2635,730.55,4687224,0.06870022416114807,0.0013795255217701197,584652,-6.959166526794434,0.0003,-14.57253646850586,,
9780,1778,3587.7129927200003,2640,807.27,4697232,0.0672251433134079,0.00110818597022444,585903,-4.391706466674805,0.0003,-14.42187213897705,,
9790,1778,3841.46822446,2646,863.32,4706488,0.07470105588436127,0.0009278784855268896,587060,-0.48027294874191284,0.0003,-13.789839744567871,,
9800,1778,4174.973056089999,2651,930.62,4715768,0.03694334626197815,0.0008206088677980006,588220,-6.767114162445068,0.0003,-13.580491065979004,,
9810,1778,4461.315963899999,2657,976.82,4727224,0.033465947955846786,0.0007025595987215638,589652,-2.8962273597717285,0.0003,-12.782600402832031,,
9820,1778,4658.22074909,2663,1000.0,4737232,0.031563274562358856,0.0005960524431429803,590903,-7.297727108001709,0.0003,-12.358800888061523,,
9830,1778,4747.341850149999,2668,1000.0,4746488,0.019809197634458542,0.0005326158134266734,592060,-13.404740333557129,0.0003,-11.946640014648438,,
9840,1778,4745.45827775,2674,1000.0,4755768,0.018683526664972305,0.000464953132905066,593220,-11.476215362548828,0.0003,-11.68310546875,,
9850,1778,4716.97430629,2680,1000.0,4767224,0.02252773568034172,0.0004459586343728006,594652,16.622623443603516,0.0003,-10.959527969360352,,
9860,1778,4709.94316318,2685,1000.0,4777232,0.015212181955575943,0.0004062771040480584,595903,3.0299878120422363,0.0003,-10.645885467529297,,
9870,1778,4736.222813749999,2691,996.3,4786424,0.01769695244729519,0.00037718514795415103,597052,13.263006210327148,0.0003,-10.38701057434082,,
9880,1778,4786.092696029999,2695,988.3,4794488,0.006694750394672155,0.0003649603168014437,598060,-15.48869514465332,0.0003,-10.012433052062988,,
9890,1778,4738.65536635,2701,975.6,4804496,0.01510641723871231,0.00032392394496127963,599311,1.6695008277893066,0.0003,-9.559499740600586,,
9900,1778,4658.30514644,2707,975.6,4814864,0.0083000548183918,0.0003191642463207245,600607,3.664935827255249,0.0003,-9.170621871948242,,
9910,1778,4559.86565284,2712,972.36,4823224,0.006568998098373413,0.00031151791336014867,601652,-1.4594054222106934,0.0003,-8.959505081176758,,
9920,1778,4395.5709536,2717,958.89,4832288,0.010388067923486233,0.0002836375788319856,602785,-6.408786773681641,0.0003,-8.650430679321289,,
9930,1778,4267.529281800001,2722,953.98,4842488,0.010133332572877407,0.00028895583818666637,604060,-9.35224437713623,0.0003,-8.418868064880371,,
9940,1778,4162.44739979,2727,953.98,4850784,0.019019287079572678,0.0002967669570352882,605097,0.605638861656189,0.0003,-7.95792293548584,,
9950,1778,4098.20588308,2732,938.62,4859672,0.016189094632864,0.0002661090111359954,606208,10.800373077392578,0.0003,-7.876743316650391,,
9960,1778,3973.8584318200005,2736,904.18,4867000,0.008022520691156387,0.00026833091396838427,607124,-4.903331279754639,0.0003,-7.772934436798096,,
9970,1778,3715.23910715,2739,852.93,4870968,0.008134711533784866,0.0002826150448527187,607620,-0.7587354183197021,0.0003,-7.661688327789307,,
9980,1778,3475.3435589999995,2742,805.32,4876112,0.014695371501147747,0.00032514461781829596,608263,0.12193107604980469,0.0003,-7.50159215927124,,
9990,1778,3217.668846,2743,740.55,4878904,0.01828644424676895,0.0003252174938097596,608612,9.653284072875977,0.0003,-7.4269561767578125,,
10000,1778,3192.4511912600005,2747,707.12,4885128,0.016704333946108818,0.00037485675420612097,609390,44.487403869628906,0.0003,-7.427298545837402,,
10010,1778,3136.8692975300005,2750,680.17,4891840,0.02340659126639366,0.0006219766801223159,610229,81.89405059814453,0.0003,-7.972682952880859,,
10020,1778,2977.112835839999,2752,637.71,4895512,0.030336245894432068,0.0007404291536659002,610688,66.79944610595703,0.0003,-8.111842155456543,,
10030,1778,2852.3724158799996,2754,588.19,4898776,0.04816285893321037,0.0008458261727355421,611096,70.4059066772461,0.0003,-8.637168884277344,,
10040,1778,2615.2758004699995,2755,515.73,4900936,0.03260350972414017,0.0009274348267354071,611366,74.74665069580078,0.0003,-8.812338829040527,,
10050,1778,2376.8248625600004,2758,461.81,4906488,0.057498998939991,0.001138292602263391,612060,71.68316650390625,0.0003,-9.11622428894043,,
10060,1778,2312.85843755,2763,467.85,4914616,0.07016666233539581,0.0014607827179133892,613076,38.19050598144531,0.0003,-9.66763973236084,,
10070,1778,2624.8972069799997,2768,522.8,4923400,0.05779305100440979,0.0017039066879078746,614174,6.483689308166504,0.0003,-10.354631423950195,,
10080,1778,2788.453742479999,2774,578.41,4934112,0.049388013780117035,0.0017602893058210611,615513,-4.135182857513428,0.0003,-10.65835189819336,,
10090,1778,3169.1638708400005,2780,655.88,4944400,0.0477902889251709,0.0015274768229573965,616799,-4.225350856781006,0.0003,-10.376272201538086,,
10100,1778,3303.3718736800006,2785,689.31,4954616,0.05137384310364723,0.0012860866263508797,618076,11.720996856689453,0.0003,-10.470247268676758,,
10110,1778,3421.349995249999,2790,719.5,4963400,0.05529019236564636,0.001081436057575047,619174,-3.677919626235962,0.0003,-10.44735336303711,,
10120,1778,3713.41002237,2796,775.43,4974112,0.054912276566028595,0.0008615298429504037,620513,-9.265073776245117,0.0003,-10.184249877929688,,
10130,1778,3945.6445022700004,2802,829.86,4984400,0.02529282122850418,0.0007265149615705013,621799,-10.493062019348145,0.0003,-9.830723762512207,,
10140,1778,4296.62829687,2808,902.32,4994616,0.024769019335508347,0.0006025522598065436,623076,-3.2455012798309326,0.0003,-9.43620491027832,,
,,,,,5000000,0.011415708810091019,0.0005413031321950257,623749,-21.187442779541016,0.0003,-9.513179779052734,1000.0,5406.409523582459
10150,1776,4639.629734939999,2816,971.6,5003400,0.05209432542324066,0.000517169653903693,624174,-11.992349624633789,0.0003,-9.299436569213867,,
10160,1776,4872.79595172,2822,1000.0,5014112,0.012896452099084854,0.00042870533070527017,625513,-2.3934717178344727,0.0003,-9.127189636230469,,
10170,1776,4861.467806389999,2827,1000.0,5024400,0.006148909218609333,0.0003729310701601207,626799,-10.273538589477539,0.0003,-8.930745124816895,,
10180,1776,4938.47551877,2833,1000.0,5034616,0.01046334020793438,0.00035506466520018876,628076,11.306743621826172,0.0003,-8.381330490112305,,
10190,1776,4902.463349819999,2838,1000.0,5043400,0.012195920571684837,0.00031478534219786525,629174,5.343252182006836,0.0003,-8.246274948120117,,
10200,1776,4957.533874909999,2844,1000.0,5054112,0.01509511936455965,0.00030662392964586616,630513,-11.272686004638672,0.0003,-7.883487224578857,,
10210,1776,5060.35842693,2850,1000.0,5064400,0.009672804735600948,0.00026430367142893374,631799,3.889378070831299,0.0003,-7.656815528869629,,
10220,1776,5138.952477100001,2855,1000.0,5074616,0.006601497530937195,0.00025317916879430413,633076,-6.382245063781738,0.0003,-7.537537574768066,,
10230,1776,5219.103743670001,2860,1000.0,5083400,0.006464987061917782,0.0002557912957854569,634174,-16.390140533447266,0.0003,-7.2697553634643555,,
10240,1776,5247.43244903,2866,1000.0,5094112,0.009142138063907623,0.00023221551964525133,635513,4.635534286499023,0.0003,-6.936086654663086,,
10250,1776,5305.95851077,2872,1000.0,5104400,0.006671206559985876,0.00022835192794445902,636799,30.585433959960938,0.0003,-6.686886787414551,,
10260,1776,5351.2095284199995,2878,1000.0,5114616,0.0030620191246271133,0.00022564032406080514,638076,-16.700252532958984,0.0003,-6.616292476654053,,
10270,1776,5343.716363500001,2883,1000.0,5123400,0.003999779466539621,0.00021249712153803557,639174,-21.184961318969727,0.0003,-6.5138959884643555,,
10280,1776,5344.179024790002,2889,1000.0,5134112,0.008626531809568405,0.00022657790395896882,640513,-11.18229866027832,0.0003,-6.284985542297363,,
10290,1776,5267.4833742,2893,987.28,5142112,0.0053453692235052586,0.00023764031357131898,641513,-7.401495933532715,0.0003,-6.1601080894470215,,
10300,1776,5152.4891057800005,2899,979.75,5152232,0.006586323492228985,0.00027222142671234906,642778,3.2441494464874268,0.0003,-6.06613826751709,,
10310,1776,4825.14507283,2901,933.41,5155696,0.013896841555833817,0.0003011912340298295,643211,14.679327964782715,0.0003,-5.988975524902344,,
10320,1776,4354.07188961,2903,854.73,5159264,0.006698336452245712,0.0003342207637615502,643657,31.185081481933594,0.0003,-5.978440284729004,,
10330,1776,3860.318576499999,2904,772.44,5161112,0.01824486255645752,0.0003716065257322043,643888,54.645652770996094,0.0003,-5.815447807312012,,
10340,1776,3472.144089370001,2905,701.84,5163560,0.008405088447034359,0.0004279045679140836,644194,19.687349319458008,0.0003,-5.999343395233154,,
10350,1776,3118.7974671799993,2907,642.97,5165912,0.01527129951864481,0.0005007386207580566,644488,41.778865814208984,0.0003,-5.934286117553711,,
10360,1776,2736.6393959,2909,574.22,5169256,0.011680339463055134,0.0006006863550283015,644906,40.96788787841797,0.0003,-6.082705020904541,,
10370,1776,2400.56943691,2910,503.45,5172296,0.01353492122143507,0.0006937126745469868,645286,38.09380340576172,0.0003,-6.256613254547119,,
10380,1776,2081.33326714,2912,427.04,5174464,0.023195210844278336,0.000761025061365217,645557,39.63468933105469,0.0003,-6.360841751098633,,
10390,1776,2089.10209567,2916,405.77,5182464,0.022810492664575577,0.0010140842059627175,646557,28.86205291748047,0.0003,-6.8927001953125,,
10400,1776,2072.05357724,2920,389.71,5189960,0.020960703492164612,0.0012755247298628092,647494,14.873335838317871,0.0003,-7.636682987213135,,
10410,1776,2143.5600719000004,2924,393.76,5195960,0.030896440148353577,0.0014647606294602156,648244,12.057300567626953,0.0003,-7.946562767028809,,
10420,1776,2254.25776165,2927,428.95,5201504,0.029179010540246964,0.0015052533708512783,648937,5.432751178741455,0.0003,-8.137598037719727,,
10430,1776,2404.84073797,2931,478.79,5209504,0.03353472799062729,0.0014336821623146534,649937,-5.364380836486816,0.0003,-8.440109252929688,,
10440,1776,2771.4286883,2937,549.39,5219144,0.03850477933883667,0.001224432373419404,651142,2.913527250289917,0.0003,-8.43934440612793,,
10450,1776,3018.35769388,2942,608.26,5229192,0.03279004618525505,0.0010556409833952785,652398,-3.7587952613830566,0.0003,-8.431856155395508,,
10460,1776,3257.6980207100005,2948,677.01,5238480,0.024068212136626244,0.0008574994280934334,653559,-12.691701889038086,0.0003,-8.622562408447266,,
10470,1776,3507.12747865,2954,747.78,5249504,0.017528671771287918,0.0006891952943988144,654937,5.049857139587402,0.0003,-8.383922576904297,,
10480,1776,3697.36592485,2959,824.19,5259144,0.017477067187428474,0.0005725457449443638,656142,5.844500541687012,0.0003,-8.149149894714355,,
10490,1776,3756.5024745299997,2965,858.18,5269192,0.016434047371149063,0.0004886527894996107,657398,7.276481628417969,0.0003,-7.952387809753418,,
10500,1776,3789.34302897,2970,881.77,5278480,0.02504119463264942,0.0004413574351929128,658559,11.57400131225586,0.0003,-7.695496082305908,,
10510,1777,3921.445944899999,2976,924.06,5289504,0.0063254148699343204,0.00035807190579362214,659937,-1.4813404083251953,0.0003,-7.700410842895508,,
10520,1777,4164.985792359999,2981,967.55,5299144,0.005790845490992069,0.00030805953429080546,661142,2.2025930881500244,0.0003,-7.470118999481201,,
10530,1777,4449.818537440001,2987,1000.0,5309192,0.009912211447954178,0.0002859134110622108,662398,2.9941134452819824,0.0003,-7.194919586181641,,
10540,1776,4448.64815096,2992,1000.0,5318480,0.0037084168288856745,0.00025873639970086515,663559,-15.450202941894531,0.0003,-7.032257080078125,,
10550,1776,4451.56147379,2999,1000.0,5329504,0.00581772904843092,0.000235188432270661,664937,-5.764161586761475,0.0003,-6.883881568908691,,
10560,1776,4466.193742259999,3004,996.6,5339064,0.00589388981461525,0.00021405676670838147,666132,5.463100910186768,0.0003,-6.724667072296143,,
10570,1776,4501.424803850001,3010,996.6,5348696,0.003542922902852297,0.00019172413158230484,667336,-23.96590805053711,0.0003,-6.496920108795166,,
10580,1776,4672.79749559,3015,996.6,5358480,0.0024905912578105927,0.0001836457522585988,668559,-8.330388069152832,0.0003,-6.371716022491455,,
10590,1776,4677.686000979999,3021,996.6,5369504,0.0033212448470294476,0.00016953142767306417,669937,-5.350855827331543,0.0003,-6.196516990661621,,
10600,1776,4658.51269793,3027,996.6,5379064,0.004450713749974966,0.00016134569887071848,671132,4.971357345581055,0.0003,-6.053576469421387,,
10610,1776,4663.17352837,3032,996.6,5388696,0.0037004281766712666,0.00014978098624851555,672336,-8.251396179199219,0.0003,-5.827198505401611,,
10620,1776,4686.42950725,3038,996.6,5398480,0.0030097649432718754,0.00014300040493253618,673559,-1.050591230392456,0.0003,-5.712613105773926,,
10630,1776,4668.3233476,3044,996.6,5409504,0.0012972932308912277,0.00013617634249385446,674937,-12.837125778198242,0.0003,-5.603795051574707,,
10640,1776,4662.0502309,3049,996.6,5419064,0.004051940981298685,0.00013844289060216397,676132,12.170544624328613,0.0003,-5.43715763092041,,
10650,1776,4653.0312488399995,3055,996.6,5428696,0.003110810648649931,0.00013750497600995004,677336,19.158275604248047,0.0003,-5.283151149749756,,
10660,1776,4678.9175574500005,3060,1000.0,5438480,0.0034132562577724457,0.00013564636174123734,678559,5.490097522735596,0.0003,-5.284613609313965,,
10670,1776,4702.0777079399995,3066,1000.0,5449504,0.004060780163854361,0.000132004264742136,679937,7.608241558074951,0.0003,-5.076896667480469,,
10680,1776,4678.40922072,3072,1000.0,5459064,0.0017584303859621286,0.00012717860226985067,681132,1.326469898223877,0.0003,-5.061951637268066,,
10690,1776,4662.216269160001,3077,995.65,5468696,0.0018619307084009051,0.00011499274842208251,682336,1.0818233489990234,0.0003,-4.931879043579102,,
10700,1776,4686.19644904,3083,992.35,5478320,0.002411200199276209,0.00011057942901970819,683539,-3.6565213203430176,0.0003,-4.841021537780762,,
10710,1776,4717.10097003,3088,992.35,5486992,0.0016124584944918752,0.00010579533409327269,684623,-10.809850692749023,0.0003,-4.785208702087402,,
10720,1776,4667.62495888,3093,984.68,5496408,0.0030640303157269955,9.863109880825505e-05,685800,-0.9062143564224243,0.0003,-4.663138389587402,,
10730,1776,4627.00400422,3099,980.04,5507064,0.0011953458888456225,9.660328214522451e-05,687132,3.4545671939849854,0.0003,-4.617216110229492,,
10740,1776,4559.5307584,3104,967.75,5515144,0.0013421657495200634,9.304841660195962e-05,688142,-4.830287456512451,0.0003,-4.5461578369140625,,
10750,1776,4533.50843398,3109,952.01,5524888,0.0024671154096722603,8.790873107500374e-05,689360,23.920875549316406,0.0003,-4.4505767822265625,,
10760,1776,4499.98375607,3113,934.71,5531928,0.0012435296084731817,8.746560342842713e-05,690240,8.518060684204102,0.0003,-4.419621467590332,,
10770,1776,4270.3043571200005,3115,878.36,5534864,0.001490835682488978,8.372061711270362e-05,690607,5.57652473449707,0.0003,-4.3783674240112305,,
10780,1776,4146.94009028,3119,844.69,5542344,0.0020120025146752596,8.901998808141798e-05,691542,16.489126205444336,0.0003,-4.306091785430908,,
10790,1776,4119.430577919999,3123,820.11,5549880,0.0047914739698171616,9.536161087453365e-05,692484,-0.32469916343688965,0.0003,-4.302582263946533,,
10800,1776,4158.31326487,3128,811.5,5557880,0.0021929587237536907,8.87149726622738e-05,693484,8.449625015258789,0.0003,-4.23361873626709,,
10810,1776,4009.3782284700005,3131,775.3,5564496,0.004173479042947292,9.022476297104731e-05,694311,24.546594619750977,0.0003,-4.165824890136719,,
10820,1776,3886.36941398,3135,739.76,5570216,0.0033401851542294025,8.927154703997076e-05,695026,-6.913876533508301,0.0003,-4.221251010894775,,
10830,1776,3914.25266837,3139,730.99,5578464,0.0016596114728599787,9.131172555498779e-05,696057,17.146860122680664,0.0003,-4.137587070465088,,
10840,1776,3920.4760273599995,3146,743.28,5591104,0.0015721381641924381,9.598606993677095e-05,697637,-10.323101043701172,0.0003,-4.137638568878174,,
10850,1776,3944.8260375,3152,759.02,5600672,0.0021652719005942345,9.286429121857509e-05,698833,13.799026489257812,0.0003,-3.997551918029785,,
10860,1776,4098.70976375,3157,776.32,5609488,0.0009238030761480331,9.703827527118847e-05,699935,12.726788520812988,0.0003,-4.015323162078857,,
10870,1776,4384.81261596,3162,832.54,5618360,0.003906529396772385,0.00010070464486489072,701044,8.686193466186523,0.0003,-3.95658278465271,,
10880,1776,4574.70521645,3169,866.21,5631104,0.002535663079470396,0.0001051445651683025,702637,11.394733428955078,0.0003,-3.914747476577759,,
10890,1776,4712.0711421900005,3174,894.46,5640128,0.0012234842870384455,0.00010357340215705335,703765,-1.241469383239746,0.0003,-3.9554944038391113,,
10900,1776,4782.4471922600005,3179,906.37,5649488,0.0014565950259566307,9.787511953618377e-05,704935,11.532018661499023,0.0003,-3.869854211807251,,
10910,1776,4853.86852427,3184,915.26,5657488,0.002032697666436434,0.00010210144682787359,705935,1.9330004453659058,0.0003,-3.879549026489258,,
10920,1776,5045.994151609999,3189,950.21,5666360,0.0020612573716789484,0.00010316084080841392,707044,10.661401748657227,0.0003,-3.816348075866699,,
10930,1776,5061.53670652,3193,952.78,5674360,0.001955927349627018,0.00010407698573544621,708044,12.169544219970703,0.0003,-3.842306137084961,,
10940,1776,5116.041048419999,3198,939.68,5683480,0.001609598402865231,9.68947570072487e-05,709184,11.299097061157227,0.0003,-3.8195743560791016,,
10950,1776,5283.45557004,3204,939.68,5693008,0.0006556559237651527,9.435844549443573e-05,710375,-3.2337427139282227,0.0003,-3.8174054622650146,,
10960,1776,5307.668487669999,3211,936.98,5705320,0.0009034830727614462,9.896728442981839e-05,711914,-0.09949970245361328,0.0003,-3.8069756031036377,,
10970,1776,5343.046686389999,3215,929.12,5713488,0.0006435192190110683,9.85274018603377e-05,712935,-4.4105730056762695,0.0003,-3.772272825241089,,
10980,1776,5417.52875719,3220,929.12,5722360,0.0013918208424001932,0.00010392137482995167,714044,-2.8401434421539307,0.0003,-3.7279438972473145,,
10990,1776,5444.76750289,3225,929.8,5731592,0.0016253418289124966,0.00010259493865305558,715198,-0.7205560207366943,0.0003,-3.730958938598633,,
11000,1776,5473.007297069999,3232,929.8,5743496,0.001105066272430122,0.0001019337069010362,716686,7.278309345245361,0.0003,-3.7241933345794678,,
11010,1776,5673.543020540001,3238,953.5,5753320,0.0006672998424619436,0.00010718737757997587,717914,4.0872063636779785,0.0003,-3.6926841735839844,,
11020,1776,5736.30776434,3242,950.11,5761504,0.002175146248191595,0.00010876377200474963,718937,-2.11684250831604,0.0003,-3.683748245239258,,
11030,1776,5804.315308379999,3247,948.49,5769504,0.0011021805694326758,0.00010804978956002742,719937,-7.02410888671875,0.0003,-3.702298164367676,,
11040,1776,5906.14023866,3252,956.74,5780008,0.0007884543156251311,0.00011958151299040765,721250,4.909513473510742,0.0003,-3.6732358932495117,,
11050,1776,5897.656234569999,3257,951.02,5788928,0.0014920892426744103,0.00014041319082025439,722365,5.493968963623047,0.0003,-3.7018485069274902,,
11060,1776,5953.34328816,3263,953.66,5798912,0.0021194196306169033,0.00018858187831938267,723613,15.593358993530273,0.0003,-3.7091097831726074,,
11070,1776,5778.004444139999,3267,927.11,5805328,0.0016294349916279316,0.00023426502593792975,724415,10.63026237487793,0.0003,-3.746905565261841,,
11080,1776,5444.27165331,3269,874.87,5810112,0.0015072955284267664,0.0002839471853803843,725013,11.34718132019043,0.0003,-3.7451725006103516,,
11090,1776,5123.45628418,3271,818.34,5813328,0.0029328535310924053,0.0003085691132582724,725415,4.292645454406738,0.0003,-3.786182165145874,,
11100,1776,4751.179640519999,3274,757.84,5818064,0.002400771016255021,0.00033913657534867525,726007,3.1317529678344727,0.0003,-3.7784817218780518,,
11110,1777,4518.819488330001,3278,724.13,5825432,0.0025452980771660805,0.0003576036833692342,726928,-5.90633487701416,0.0003,-3.839357852935791,,
11120,1776,4428.33468929,3282,720.0,5832872,0.006808498874306679,0.0003839686105493456,727858,8.073969841003418,0.0003,-3.892489194869995,,
11130,1777,4300.3246781,3286,717.3,5840872,0.002692969050258398,0.0003603010263759643,728858,4.697375297546387,0.0003,-3.9342808723449707,,
11140,1777,4006.3997482000004,3292,715.14,5851192,0.003246502485126257,0.00034636378404684365,730148,3.108630418777466,0.0003,-3.9893155097961426,,
11150,1777,3684.982519800001,3297,697.29,5859824,0.001921299030072987,0.0003430010692682117,731227,-13.025604248046875,0.0003,-4.013184547424316,,
