rollout/ep_rew_mean,time/time_elapsed,time/episodes,time/total_timesteps,time/fps,rollout/ep_len_mean,train/ent_coef_loss,train/n_updates,train/ent_coef,train/learning_rate,train/critic_loss,train/actor_loss,eval/mean_ep_length,eval/mean_reward
295.91957729,1653,8380,2672408,1616,67.52,-9.683874130249023,332800,0.0005781178479082882,0.0003,0.0046102264896035194,-3.9172921180725098,,
296.66296728,1654,8390,2673088,1616,68.28,-4.963181018829346,332885,0.0005697523592971265,0.0003,0.004375619348138571,-3.9348082542419434,,
297.02567885,1654,8400,2673712,1616,68.97,0.9714910984039307,332963,0.0005692144040949643,0.0003,0.006656254641711712,-3.848331928253174,,
294.23296923000004,1654,8410,2674440,1616,69.18,0.6084165573120117,333054,0.0005757096805609763,0.0003,0.0056450203992426395,-3.9327101707458496,,
296.62982922000003,1655,8420,2675376,1616,70.01,2.6233572959899902,333171,0.0005868392763659358,0.0003,0.00566623080521822,-3.7951714992523193,,
300.96896078000003,1655,8430,2676016,1616,71.01,10.30577278137207,333251,0.0005878953961655498,0.0003,0.0071574049070477486,-3.7599711418151855,,
305.37696762,1656,8440,2676744,1616,71.61,-1.442875862121582,333342,0.0006011580117046833,0.0003,0.0038926145061850548,-3.6331136226654053,,
316.06224657,1656,8450,2677360,1616,72.86,1.55392587184906,333419,0.000606624293141067,0.0003,0.005625096615403891,-3.8373498916625977,,
335.95481393,1657,8460,2678408,1616,75.17,-4.673483848571777,333550,0.0006109709502197802,0.0003,0.005466309376060963,-3.855703830718994,,
353.0020698699999,1657,8470,2679712,1616,76.52,3.1295645236968994,333713,0.0006060261512175202,0.0003,0.004839363507926464,-4.018366813659668,,
532.58539835,1660,8480,2683624,1616,95.07,6.399890422821045,334202,0.0006201133946888149,0.0003,0.009911742061376572,-4.037944316864014,,
847.6929648,1663,8490,2688528,1616,130.15,5.839145660400391,334815,0.0006201784126460552,0.0003,0.005772126838564873,-4.103137016296387,,
1094.1743148300002,1665,8500,2692888,1616,158.5,11.573293685913086,335360,0.0006539139430969954,0.0003,0.006311522796750069,-4.410554885864258,,
1266.4608306500002,1667,8510,2695896,1616,177.24,-13.404540061950684,335736,0.0006802281714044511,0.0003,0.005962597206234932,-4.230363845825195,,
1378.7249990299997,1668,8520,2697216,1616,187.4,-7.590043544769287,335901,0.0007062334916554391,0.0003,0.0062023033387959,-4.251087665557861,,
1407.99639953,1669,8530,2698176,1616,188.73,-1.4740219116210938,336021,0.0007162066176533699,0.0003,0.007061672396957874,-4.551891326904297,,
1395.7974737199997,1669,8540,2699008,1616,185.63,8.83458137512207,336125,0.0007110879523679614,0.0003,0.007324266247451305,-4.564611434936523,,
1429.03883391,1670,8550,2700680,1616,187.72,2.561985492706299,336334,0.0007162274559959769,0.0003,0.0069608017802238464,-4.476871490478516,,
1733.2588496200003,1673,8560,2705160,1616,234.05,2.141530990600586,336894,0.0006910476367920637,0.0003,0.01002043578773737,-4.795293807983398,,
2135.4186355800002,1676,8570,2710376,1616,289.18,-3.8639416694641113,337546,0.0006431997171603143,0.0003,0.006683032959699631,-4.980922698974609,,
3109.28124903,1700,8580,2750232,1616,476.54,9.24551010131836,342528,0.0005494392826221883,0.0003,0.006299752276390791,-5.070680618286133,,
4119.86315238,1718,8590,2779888,1617,690.26,-12.023443222045898,346235,0.0005132507067173719,0.0003,0.010995440185070038,-4.9824042320251465,,
4678.62169759,1725,8600,2790376,1617,809.75,-5.910327911376953,347546,0.00048251895350404084,0.0003,0.0033532585948705673,-4.755437850952148,,
5045.279499779999,1726,8610,2792128,1617,889.04,-7.764767169952393,347765,0.00047639195690862834,0.0003,0.011490700766444206,-4.873189926147461,,
5202.111724259999,1727,8620,2793680,1617,927.65,9.343877792358398,347959,0.0004720947181340307,0.0003,0.0031843730248510838,-5.075608253479004,,
5428.675914519999,1727,8630,2794920,1617,975.22,-3.921989679336548,348114,0.00048314264859072864,0.0003,0.008911335840821266,-4.904667854309082,,
5440.78527068,1728,8640,2796560,1617,977.57,6.478740692138672,348319,0.00048693662392906845,0.0003,0.005148323252797127,-4.826682090759277,,
5505.912211059999,1733,8650,2804632,1617,988.66,-8.27743148803711,349328,0.00046420525177381933,0.0003,0.006168861873447895,-4.864102363586426,,
6967.739993390001,1754,8660,2839368,1617,1307.32,-1.6116538047790527,353670,0.0004459342162590474,0.0003,0.00358481309376657,-4.755981922149658,,
6651.817770389999,1760,8670,2848112,1617,1266.16,-6.883866786956787,354763,0.00043448267388157547,0.0003,0.0035474891774356365,-4.464462757110596,,
6505.6513185700005,1775,8680,2873200,1618,1250.96,-2.8557705879211426,357899,0.0004284903407096863,0.0003,0.00878158863633871,-4.557321071624756,,
6314.923898770001,1785,8690,2889776,1618,1217.42,-2.701780080795288,359971,0.0004241779388394207,0.0003,0.004481535404920578,-4.533665180206299,,
6034.559414019999,1796,8700,2907768,1618,1177.69,5.2752580642700195,362220,0.00040957354940474033,0.0003,0.005020624957978725,-4.423215866088867,,
6462.4422172899995,1805,8710,2921096,1618,1275.9,2.8567354679107666,363886,0.0003814369847532362,0.0003,0.005122008733451366,-4.289946556091309,,
6750.695987660001,1814,8720,2936640,1618,1330.04,-1.5058786869049072,365829,0.00037375694955699146,0.0003,0.0027241946663707495,-4.1455912590026855,,
7252.4580934000005,1827,8730,2957616,1618,1430.93,-0.46633219718933105,368451,0.0003937669680453837,0.0003,0.0023811347782611847,-4.246970176696777,,
7789.62238499,1832,8740,2965728,1618,1534.52,0.14449214935302734,369465,0.0004063867963850498,0.0003,0.00536878127604723,-4.193073272705078,,
7947.8441613800005,1835,8750,2970152,1618,1573.47,8.22547435760498,370018,0.00040104042273014784,0.0003,0.0034061353653669357,-4.152821063995361,,
6470.04661867,1838,8760,2975784,1618,1259.86,-1.5476258993148804,370722,0.00043706284486688673,0.0003,0.00477265939116478,-3.961635112762451,,
6853.6917055799995,1841,8770,2979576,1618,1346.5,7.740574836730957,371196,0.00045199651503935456,0.0003,0.004460213705897331,-4.128070831298828,,
6105.458000809999,1843,8780,2983920,1618,1202.79,8.421667098999023,371739,0.0004667005850933492,0.0003,0.004665016196668148,-3.985159397125244,,
5062.1411369200005,1844,8790,2985856,1618,997.4,5.798317909240723,371981,0.0004999486845918,0.0003,0.006852984428405762,-4.153046131134033,,
4995.5299830700005,1846,8800,2987912,1618,973.96,1.1129865646362305,372238,0.0005201998865231872,0.0003,0.006540984846651554,-4.0869269371032715,,
4092.0582009399996,1847,8810,2989688,1618,785.62,-9.093445777893066,372460,0.0005363564123399556,0.0003,0.003730716649442911,-4.141974925994873,,
3697.65429897,1847,8820,2990216,1618,704.5,10.134089469909668,372526,0.0005421604728326201,0.0003,0.0037119442131370306,-4.04065465927124,,
2983.720176149999,1848,8830,2991576,1618,559.24,-3.766066074371338,372696,0.0005496336962096393,0.0003,0.0027375195641070604,-4.137994289398193,,
2478.23854343,1849,8840,2992912,1618,460.63,5.824560165405273,372863,0.0005627771024592221,0.0003,0.0038137477822601795,-4.217843532562256,,
2261.68964685,1849,8850,2993872,1618,413.28,-11.686016082763672,372983,0.0005685172509402037,0.0003,0.004814130254089832,-4.241884231567383,,
2028.0218056999997,1850,8860,2995896,1618,366.31,-0.19195356965065002,373236,0.0005596819100901484,0.0003,0.006265576463192701,-4.026957988739014,,
1638.80360226,1851,8870,2997744,1618,273.23,4.541103839874268,373467,0.0005776477628387511,0.0003,0.005316874943673611,-4.2146315574646,,
1489.6322555,1853,8880,2999816,1618,236.39,4.855141639709473,373726,0.0005890183383598924,0.0003,0.004208813887089491,-4.211916923522949,,
,,,3000000,,,1.4145705699920654,373749,0.0005900919204577804,0.0003,0.0053865122608840466,-4.192869186401367,1323.8,8187.773047924042
1669.78562721,1859,8890,3003576,1615,254.97,7.0470075607299805,374196,0.00062785972841084,0.0003,0.007358585949987173,-4.253909587860107,,
1249.3187766,1860,8900,3004752,1615,173.73,1.3555243015289307,374343,0.00063181237783283,0.0003,0.0053525385446846485,-4.192421913146973,,
1237.31074839,1861,8910,3006016,1615,170.61,-0.6554967164993286,374501,0.0006315892096608877,0.0003,0.004131828900426626,-4.243771553039551,,
1194.73439968,1863,8920,3009208,1615,160.72,7.515866756439209,374900,0.0006464873440563679,0.0003,0.005935021210461855,-4.198330402374268,,
1353.5278308,1864,8930,3012288,1615,178.12,0.7679295539855957,375285,0.0006737814983353019,0.0003,0.010079078376293182,-4.417638778686523,,
1406.81930839,1866,8940,3015064,1615,183.06,6.880598068237305,375632,0.0006910124211572111,0.0003,0.004417035728693008,-4.488321781158447,,
1700.87842641,1869,8950,3020416,1615,217.76,-4.546420097351074,376301,0.0007962816162034869,0.0003,0.01190202496945858,-4.777890682220459,,
1736.65727494,1872,8960,3025640,1615,224.91,-0.10579347610473633,376954,0.0008760492783039808,0.0003,0.007087192963808775,-4.682116508483887,,
2208.4212890300005,1875,8970,3029976,1615,310.04,3.879610538482666,377496,0.0009176856838166714,0.0003,0.008850576356053352,-4.731389999389648,,
2416.2877260299997,1877,8980,3033648,1615,340.63,0.2418208122253418,377955,0.000998831819742918,0.0003,0.010311628691852093,-5.2202959060668945,,
2414.7750711300005,1879,8990,3037216,1615,339.2,2.072575330734253,378401,0.0010662809945642948,0.0003,0.01574232615530491,-5.310809135437012,,
2725.71991968,1882,9000,3042224,1615,373.06,-3.82315731048584,379027,0.0011335979215800762,0.0003,0.010819114744663239,-5.735832214355469,,
